Fs,50.00
Initialization time,60
mx,my,mz
6212,-475,3297
6187,-485,3202
6152,-490,3117
6087,-465,3075
6047,-427,2985
6022,-417,2952
5957,-402,2952
5927,-460,2937
5922,-412,2980
5887,-435,2980
5822,-417,3037
5837,-440,3042
5882,-397,3107
5862,-397,3042
5897,-435,3102
5937,-427,3090
5967,-450,3042
6032,-450,3037
6072,-470,3010
6122,-465,3005
6182,-455,2975
6227,-407,3017
6262,-422,3160
6357,-450,3175
6455,-427,3335
6490,-435,3325
6505,-445,3410
6575,-402,3462
6615,-382,3515
6640,-397,3600
6640,-382,3680
6675,-362,3775
6665,-347,3920
6635,-337,4062
6555,-332,4232
6540,-282,4302
6480,-237,4425
6480,-237,4492
6407,-195,4530
6352,-165,4600
6302,-222,4642
6207,-190,4690
6157,-115,4752
6112,-105,4802
6127,-35,4907
6142,0,4912
6197,75,5015
6302,120,5030
6347,165,5045
6475,145,5040
6515,190,5025
6575,195,4960
6600,190,4912
6665,150,4892
6735,80,4822
6740,85,4752
6855,60,4700
6870,80,4637
6870,20,4562
6890,-20,4477
6925,0,4440
6935,-30,4407
6955,0,4350
6935,-25,4430
6900,-50,4387
6865,-105,4365
6840,-95,4412
6780,-95,4467
6760,-160,4407
6730,-115,4455
6690,-165,4420
6675,-160,4450
6635,-175,4430
6605,-272,4387
6575,-237,4472
6545,-222,4455
6460,-227,4440
6430,-237,4420
6377,-232,4482
6337,-252,4540
6292,-262,4547
6297,-262,4577
6222,-222,4540
6207,-282,4515
6127,-272,4430
6117,-267,4440
6107,-277,4430
6077,-357,4382
6052,-322,4355
6072,-317,4382
6062,-317,4350
6032,-297,4340
6067,-307,4365
6052,-262,4412
6062,-217,4435
6042,-257,4505
6007,-200,4515
5957,-195,4510
5922,-190,4557
5882,-130,4582
5857,-95,4705
5822,5,4747
5755,70,4765
5745,140,4780
5760,165,4837
5765,252,4880
5770,322,4912
5842,322,4902
5812,397,4930
5827,435,4955
5812,440,4907
5827,545,4892
5852,565,4837
5847,535,4837
5922,647,4780
5907,652,4822
5942,677,4775
5952,707,4790
5997,727,4752
6027,732,4732
6067,752,4722
6012,752,4742
6107,787,4770
6077,777,4752
6112,812,4742
6047,772,4722
6072,792,4695
6077,797,4685
6117,792,4732
6092,767,4732
6132,747,4742
6097,757,4737
6037,767,4695
6117,732,4722
6067,722,4760
6062,712,4807
6042,640,4832
6052,575,4897
6007,540,4972
5982,515,5007
5932,407,4945
5827,387,5007
5765,322,4930
5745,307,4865
5640,267,4832
5580,307,4742
5520,337,4717
5530,322,4705
5510,347,4710
5560,332,4747
5610,317,4785
5640,302,4892
5735,272,4930
5775,272,5020
5872,257,5002
5892,237,4982
5887,185,4972
5872,125,4960
5877,65,4892
5817,95,4897
5797,75,4860
5792,40,4907
5822,5,4865
5807,95,4897
5807,30,4865
5857,30,4907
5862,40,4902
5922,25,4875
5877,-25,4832
5872,-65,4770
5750,-85,4695
5750,-150,4620
5745,-135,4535
5670,-180,4430
5585,-175,4322
5565,-160,4275
5520,-150,4212
5455,-75,4152
5445,-120,4152
5395,-60,4165
5435,0,4147
5360,10,4147
5375,110,4190
5360,115,4285
5370,180,4322
5310,232,4387
5320,272,4402
5320,307,4377
5295,367,4377
5325,440,4392
5325,435,4355
5380,575,4355
5460,610,4377
5485,657,4412
5555,687,4477
5605,727,4547
5765,737,4717
5867,712,4765
5987,702,4845
6087,717,4880
6187,652,4997
6232,570,5007
6332,520,5007
6367,480,5015
6425,460,5040
6485,455,5035
6510,387,5025
6525,377,5072
6590,357,4992
6580,297,5007
6585,277,5002
6560,210,4992
6550,232,5020
6535,205,4992
6490,195,5072
6460,195,5057
6367,190,5067
6252,200,5100
6182,115,5115
6077,125,5057
5922,100,4997
5892,35,4965
5770,-5,4907
5650,-25,4765
5560,-115,4632
5535,-30,4482
5450,-50,4430
5440,-90,4340
5380,-80,4312
5345,-45,4322
5335,40,4370
5310,80,4335
5270,145,4350
5245,195,4360
5265,262,4377
5250,277,4407
5275,322,4435
5280,412,4462
5335,427,4582
5380,530,4620
5440,580,4647
5570,590,4705
5595,702,4717
5695,687,4752
5782,732,4770
5882,742,4765
5992,787,4685
6132,797,4807
6247,822,4822
6342,747,4850
6450,717,4875
6560,640,4912
6635,580,4940
6705,485,4960
6700,412,4982
6710,352,4965
6770,292,4880
6790,272,4812
6790,205,4802
6825,210,4747
6805,90,4727
6800,15,4662
6785,0,4652
6685,-55,4632
6640,-120,4582
6585,-135,4582
6535,-155,4610
6470,-165,4620
6367,-195,4652
6282,-175,4647
6217,-200,4632
6132,-210,4620
6117,-252,4615
6042,-210,4595
6007,-242,4547
5957,-257,4535
5912,-247,4435
5902,-302,4407
5912,-292,4335
5882,-312,4250
5907,-292,4200
5847,-367,4237
5887,-352,4195
5867,-367,4232
5872,-297,4297
5822,-287,4377
5792,-297,4435
5792,-175,4535
5782,-155,4610
5812,-150,4625
5680,-100,4652
5680,-60,4685
5665,-10,4765
5670,25,4780
5665,50,4775
5635,105,4892
5730,160,4935
5770,190,5015
5807,257,5020
5907,297,5045
6017,382,5115
6057,440,5115
6217,450,5130
6307,402,5110
6382,392,5105
6465,332,5077
6505,272,5050
6565,247,5007
6615,205,4945
6695,95,4807
6660,-5,4737
6650,-85,4562
6700,-195,4450
6685,-257,4297
6605,-292,4170
6570,-332,4030
6520,-387,3845
6440,-387,3812
6377,-427,3675
6247,-422,3605
6167,-445,3537
6082,-470,3490
5937,-450,3520
5857,-440,3447
5730,-377,3425
5730,-357,3515
5650,-397,3520
5635,-367,3442
5615,-367,3362
5570,-357,3192
5600,-372,3032
5605,-342,2920
5730,-337,2707
5792,-352,2532
5897,-297,2437
5987,-282,2380
6002,-277,2325
6067,-252,2230
6107,-252,2300
6042,-272,2267
6077,-267,2272
6102,-257,2325
6132,-287,2337
6137,-307,2395
6162,-312,2415
6257,-322,2500
6232,-397,2645
6257,-422,2787
6232,-427,2962
6242,-445,3175
6212,-455,3340
6142,-450,3472
6072,-435,3680
6027,-445,3872
6037,-397,4052
5992,-367,4195
5962,-342,4312
5972,-267,4445
5982,-217,4525
5957,-145,4605
5942,-160,4615
5952,-130,4717
5937,-105,4675
6007,-100,4732
6037,-130,4710
6047,-150,4710
6057,-217,4652
6107,-160,4625
6142,-200,4535
6162,-237,4462
6077,-252,4370
6017,-347,4255
5992,-367,4147
5937,-347,4072
5877,-337,4005
5852,-397,3982
5755,-322,4015
5685,-337,3930
5615,-332,3925
5575,-282,3957
5495,-292,3902
5410,-217,3830
5290,-180,3712
5255,-95,3660
5250,-75,3557
5170,-55,3472
5175,-25,3400
5195,10,3287
5150,55,3127
5160,105,2980
5235,115,2840
5270,95,2712
5315,175,2507
5365,170,2422
5475,135,2342
5560,155,2287
5535,155,2160
5595,170,2145
5625,130,2125
5655,160,2055
5720,140,2032
5735,115,2017
5685,85,2027
5827,-10,2040
5812,-20,2040
5822,-40,2032
5852,-90,2102
5877,-135,2160
5897,-130,2210
5892,-190,2245
5847,-242,2362
5817,-247,2442
5740,-322,2542
5725,-322,2602
5660,-292,2720
5610,-282,2825
5545,-297,3017
5490,-277,3102
5420,-232,3217
5460,-262,3405
5395,-227,3537
5350,-180,3622
5365,-180,3775
5290,-110,3910
5315,-135,4005
5330,-50,4030
5350,-15,4142
5315,-10,4175
5385,5,4297
5420,45,4335
5405,40,4397
5475,45,4445
5505,60,4562
5535,25,4572
5590,65,4590
5590,35,4625
5565,60,4642
5615,140,4705
5560,135,4625
5540,115,4610
5465,195,4572
5405,227,4497
5330,292,4377
5325,307,4350
5280,352,4250
5235,402,4190
5225,422,4105
5210,392,3930
5195,422,3825
5190,412,3632
5160,387,3452
5132,402,3230
5215,347,3085
5260,382,2920
5250,367,2782
5310,382,2682
5290,357,2635
5320,387,2607
5350,357,2627
5355,332,2607
5350,322,2597
5380,292,2512
5405,232,2427
5420,185,2372
5435,160,2315
5480,125,2277
5470,70,2267
5540,35,2305
5535,-10,2325
5520,10,2337
5450,-70,2415
5450,-60,2475
5380,-65,2575
5335,5,2697
5260,-15,2767
5280,-10,2872
5205,30,2962
5200,50,3032
5185,40,3102
5165,90,3207
5165,120,3255
5102,210,3292
5132,222,3435
5160,287,3585
5145,277,3727
5200,352,3897
5265,407,4052
5310,440,4212
5360,445,4327
5460,515,4487
5545,525,4595
5615,515,4727
5725,550,4760
5787,535,4832
5867,590,4870
5892,575,4845
5932,630,4837
5942,620,4837
5962,610,4837
5982,682,4827
5937,652,4790
5917,697,4742
5937,687,4710
5897,737,4680
5822,717,4620
5735,727,4547
5715,697,4525
5610,672,4505
5545,702,4340
5485,687,4212
5370,630,4110
5370,662,4000
5320,580,3887
5285,575,3740
5290,550,3675
5255,500,3605
5250,500,3617
5250,422,3537
5205,445,3542
5220,412,3477
5205,427,3485
5205,402,3377
5170,392,3272
5200,352,3192
5170,382,3137
5195,362,3170
5210,347,3107
5230,377,3165
5205,352,3112
5160,342,3240
5180,347,3272
5185,347,3315
5170,347,3357
5160,397,3435
5190,402,3520
5205,422,3660
5210,470,3787
5235,530,3825
5295,540,3920
5365,520,3972
5380,590,4020
5475,697,4132
5585,702,4242
5665,727,4297
5740,817,4377
5877,777,4482
5992,757,4582
6247,857,4595
6302,802,4572
6520,797,4557
6650,727,4515
6710,737,4435
6850,742,4345
6845,757,4280
6940,737,4242
6935,702,4260
6935,667,4355
6920,640,4440
6870,657,4530
6790,640,4642
6705,635,4785
6565,585,4837
6480,615,4930
6372,595,4972
6277,570,5077
6107,545,5072
6042,490,5057
5912,435,4965
5822,475,4945
5705,450,4850
5640,372,4790
5585,367,4747
5525,377,4685
5490,372,4637
5520,377,4685
5530,372,4700
5495,352,4675
5575,337,4717
5555,392,4700
5595,422,4727
5590,440,4695
5600,465,4700
5585,525,4615
5530,500,4577
5500,555,4572
5495,555,4492
5535,580,4505
5520,615,4402
5500,647,4387
5505,672,4280
5490,682,4250
5550,722,4250
5520,727,4095
5530,792,4047
5570,782,3920
5605,812,3882
5620,827,3765
5660,895,3702
5680,870,3575
5755,895,3485
5857,940,3377
5897,910,3282
5892,905,3217
5987,955,3085
5997,910,3065
6077,915,2995
6152,915,2937
6162,900,2862
6177,870,2777
6232,822,2740
6307,857,2725
6397,875,2762
6470,847,2825
6575,865,2882
6690,852,3000
6710,852,3042
6735,837,3192
6815,895,3345
6775,870,3495
6785,890,3697
6785,865,3782
6780,870,4000
6740,865,4115
6705,822,4265
6680,752,4445
6620,782,4577
6600,727,4705
6500,757,4775
6440,682,4865
6362,667,4880
6272,625,4897
6257,620,4945
6152,635,4997
6132,590,4960
6117,610,4987
6097,595,4945
6082,575,4982
6037,540,4987
6012,575,4972
5932,630,4930
5947,672,4880
5947,682,4737
5937,732,4647
5917,817,4520
5972,870,4455
5942,880,4365
5932,890,4250
5962,905,4185
6062,925,4142
6002,950,4137
6047,960,4042
6082,1010,3940
6117,965,3892
6162,985,3817
6147,965,3697
6142,975,3702
6132,970,3562
6147,970,3510
6197,975,3472
6132,965,3382
6132,945,3447
6167,965,3425
6177,955,3415
6202,945,3452
6232,1005,3547
6177,990,3580
6177,990,3612
6177,965,3655
6127,1010,3617
6087,980,3612
6067,980,3665
6047,940,3727
6012,950,3792
5982,940,3920
5967,940,4052
5922,920,4175
5937,870,4340
5922,865,4487
5937,787,4610
5892,772,4695
5882,707,4705
5897,742,4770
6002,747,4742
6042,742,4705
6057,767,4700
6147,827,4737
6212,752,4727
6392,767,4765
6525,717,4647
6665,702,4615
6735,702,4567
6920,647,4520
7045,595,4350
7082,530,4265
7157,535,4142
7187,465,4095
7232,397,4015
7247,357,4015
7207,292,3962
7257,287,4000
7207,277,4042
7227,267,4207
7122,277,4350
7082,242,4467
6990,297,4582
6840,317,4785
6740,302,4897
6610,292,4987
6465,237,5100
6342,257,5110
6237,150,5057
6162,160,5040
6122,120,5035
6117,90,5035
6192,95,5025
6247,145,4987
6232,70,5020
6317,140,5030
6322,185,5057
6297,185,5105
6302,252,5082
6257,257,5125
6257,362,5087
6217,402,5105
6157,465,5092
6087,465,5040
6047,515,5025
5972,580,4955
6017,667,4935
6022,657,4930
6012,672,4887
6077,722,4832
6067,797,4795
6117,812,4752
6122,870,4680
6227,895,4610
6247,905,4497
6357,930,4445
6382,970,4365
6460,915,4345
6535,930,4297
6590,875,4200
6665,890,4212
6750,865,4232
6855,802,4255
6900,717,4285
6950,707,4217
7045,667,4237
7082,590,4165
7137,580,4122
7162,515,4095
7222,490,4010
7242,435,3962
7252,342,3987
7257,327,3962
7232,257,3925
7232,175,3982
7217,145,3940
7207,90,3987
7162,90,4030
7127,30,4030
7060,-35,4067
7010,-80,4152
7010,-100,4217
6870,-135,4265
6845,-160,4317
6765,-180,4360
6695,-205,4327
6630,-195,4365
6575,-227,4377
6570,-252,4370
6470,-297,4355
6520,-292,4345
6450,-322,4392
6470,-227,4430
6392,-297,4450
6455,-272,4350
6475,-242,4477
6407,-272,4477
6470,-205,4505
6515,-185,4547
6480,-222,4577
6495,-175,4657
6500,-110,4705
6500,-105,4747
6430,-75,4812
6417,-85,4855
6392,5,4870
6382,40,4907
6387,65,5040
6322,140,5025
6297,150,5062
6337,180,5110
6322,272,5120
6347,357,5092
6372,322,5072
6402,387,5100
6402,485,5110
6485,495,5057
6510,485,5020
6530,520,5040
6595,555,4977
6695,555,4940
6765,545,4880
6835,570,4802
6920,555,4680
6980,525,4535
7050,460,4472
7087,460,4335
7167,460,4275
7192,367,4180
7232,232,4042
7267,217,3930
7247,165,3860
7252,95,3760
7172,90,3680
7237,45,3612
7167,-55,3520
7117,-75,3447
7082,-135,3420
7102,-130,3462
6920,-217,3457
6925,-252,3452
6865,-252,3442
6830,-292,3510
6755,-282,3532
6695,-347,3562
6615,-392,3595
6555,-357,3617
6505,-455,3557
6402,-450,3637
6277,-427,3627
6272,-435,3622
6222,-450,3622
6237,-412,3647
6117,-435,3595
6082,-475,3590
6042,-422,3590
6057,-422,3552
6087,-417,3500
6072,-460,3467
6087,-495,3430
6132,-480,3405
6187,-470,3367
6207,-495,3357
6267,-460,3297
6292,-465,3235
6332,-422,3265
6392,-422,3292
6357,-382,3320
6440,-460,3335
6545,-352,3452
6550,-367,3472
6600,-387,3520
6590,-377,3570
6610,-357,3712
6645,-347,3812
6645,-307,3877
6655,-292,4020
6665,-292,4095
6665,-292,4190
6640,-210,4317
6630,-195,4407
6660,-180,4467
6670,-170,4562
6660,-95,4647
6660,-25,4747
6650,45,4765
6660,90,4845
6685,100,4892
6665,160,4912
6680,232,4922
6720,267,4902
6760,242,4917
6795,262,4845
6905,277,4790
6960,227,4690
7045,190,4595
7082,190,4472
7112,145,4322
7122,135,4212
7112,65,4095
7127,-10,3940
7107,-115,3812
7072,-100,3685
7035,-170,3665
6965,-195,3600
6870,-252,3505
6825,-292,3542
6720,-287,3590
6715,-312,3552
6610,-397,3570
6525,-347,3595
6470,-367,3642
6357,-372,3605
6252,-427,3712
6177,-407,3750
6067,-417,3792
6017,-392,3797
5922,-387,3802
5887,-422,3775
5837,-402,3697
5782,-397,3707
5735,-422,3637
5735,-367,3575
5710,-417,3477
5802,-407,3400
5755,-397,3272
5832,-445,3145
5902,-412,3070
5947,-427,2990
5997,-417,2962
6042,-427,2937
6097,-387,2905
6197,-402,2915
6237,-392,2990
6332,-407,3000
6377,-362,3122
6407,-407,3107
6470,-372,3217
6530,-392,3292
6545,-362,3350
6600,-352,3477
6650,-367,3570
6705,-347,3697
6745,-297,3830
6740,-272,3962
6740,-237,4100
6800,-170,4207
6775,-175,4297
6740,-130,4497
6780,-105,4572
6765,0,4657
6775,45,4710
6725,30,4742
6675,40,4790
6720,95,4850
6750,115,4807
6790,150,4737
6880,115,4710
6890,125,4625
6975,115,4547
6995,200,4520
7045,115,4425
7035,135,4412
7060,100,4370
7015,90,4327
7050,85,4227
7015,55,4190
7005,-35,4052
7020,-55,3995
7040,-85,3910
7005,-90,3830
6975,-135,3712
6935,-200,3642
6860,-257,3580
6815,-322,3585
6730,-332,3617
6715,-357,3632
6595,-352,3660
6565,-387,3760
6465,-367,3807
6417,-392,3860
6337,-382,3920
6242,-367,3935
6152,-357,3935
6047,-327,3920
5997,-357,3930
5907,-402,3892
5907,-377,3915
5837,-307,3930
5745,-342,3952
5720,-337,3945
5670,-332,3872
5625,-342,3775
5610,-327,3685
5535,-347,3622
5525,-357,3490
5585,-327,3462
5565,-362,3362
5605,-362,3277
5650,-347,3160
5650,-382,3070
5695,-402,2947
5755,-397,2857
5787,-382,2777
5837,-362,2730
5897,-402,2750
5937,-407,2660
5952,-362,2650
5987,-407,2682
6002,-397,2762
6037,-407,2720
6067,-402,2730
6072,-440,2755
6132,-407,2782
6212,-435,2777
6262,-422,2787
6322,-397,2815
6397,-387,2825
6450,-392,2825
6480,-407,2852
6550,-347,2957
6580,-407,2975
6715,-327,3137
6695,-362,3235
6715,-352,3325
6795,-332,3410
6825,-252,3595
6855,-282,3660
6850,-257,3755
6910,-217,3892
6925,-170,4030
6895,-175,4157
6910,-70,4322
6835,-25,4510
6795,0,4610
6800,75,4732
6810,140,4742
6825,155,4737
6870,175,4770
6870,185,4695
6925,210,4675
6935,242,4632
6930,222,4625
6960,210,4620
6945,155,4605
6925,190,4605
6910,185,4615
6940,185,4637
6905,185,4657
6905,130,4647
6885,120,4737
6800,55,4662
6765,35,4615
6715,5,4625
6695,-70,4595
6620,-155,4472
6555,-175,4397
6555,-252,4302
6560,-302,4190
6450,-322,4042
6352,-387,3952
6277,-382,3887
6232,-387,3830
6192,-450,3745
6122,-440,3732
6092,-422,3760
6087,-460,3765
5947,-435,3702
5957,-392,3750
5897,-455,3707
5782,-402,3697
5797,-367,3697
5725,-392,3642
5660,-427,3552
5650,-402,3462
5605,-372,3367
5610,-367,3345
5655,-402,3272
5690,-402,3187
5720,-392,3192
5755,-417,3117
5787,-397,3032
5882,-465,2975
5882,-435,2890
5992,-450,2847
6002,-455,2877
6117,-460,2857
6152,-422,2787
6187,-435,2847
6252,-422,2862
6312,-402,2905
6372,-460,3005
6450,-417,3052
6485,-377,3160
6515,-392,3230
6510,-402,3282
6555,-392,3320
6580,-417,3340
6620,-342,3350
6615,-402,3377
6600,-387,3387
6710,-367,3510
6755,-377,3590
6795,-277,3670
6800,-302,3775
6795,-252,3882
6810,-232,3967
6840,-210,4105
6815,-185,4200
6780,-165,4340
6810,-80,4425
6810,-70,4525
6795,15,4600
6800,55,4632
6810,45,4700
6810,145,4752
6850,165,4780
6875,252,4765
6905,327,4690
6920,317,4685
6980,417,4572
7077,480,4477
7082,530,4360
7082,485,4237
7177,505,4170
7187,520,4020
7232,510,3920
7257,485,3830
7267,412,3755
7272,417,3685
7307,397,3595
7277,372,3485
7272,332,3457
7282,337,3467
7302,272,3430
7277,277,3382
7312,257,3392
7282,180,3457
7277,130,3557
7257,140,3647
7237,75,3680
7197,80,3740
7212,30,3830
7152,-5,3925
7117,30,4090
7030,0,4270
7020,40,4365
6925,85,4595
6835,135,4680
6765,80,4822
6620,65,4897
6510,75,4960
6417,80,5020
6302,80,5015
6247,100,5067
6182,110,5067
6167,155,5040
6082,140,5035
5977,150,5015
5947,135,4992
5872,110,4912
5760,120,4917
5735,125,4865
5655,115,4845
5655,85,4802
5660,85,4727
5595,35,4657
5590,55,4625
5555,20,4515
5555,-25,4520
5545,40,4455
5505,25,4355
5440,-55,4270
5460,-35,4270
5425,-60,4165
5415,-70,4132
5420,-40,4052
5365,-50,4085
5345,-35,4057
5320,-25,4042
5340,-70,4000
5345,-5,4005
5330,-30,4047
5300,-15,3972
5310,20,3915
5270,-5,3935
5215,5,3872
5245,25,3830
5240,40,3807
5250,65,3745
5200,100,3797
5225,150,3840
5230,120,3867
5235,150,4015
5265,145,4110
5295,165,4227
5385,200,4382
5430,217,4477
5500,205,4637
5630,150,4717
5735,160,4770
5755,130,4802
5897,85,4802
5912,75,4845
6007,60,4822
6037,20,4832
6042,30,4822
6062,-20,4780
6022,20,4822
6017,10,4775
5977,20,4747
5987,-5,4700
5927,15,4722
5842,0,4737
5755,-30,4700
5745,50,4690
5610,65,4615
5570,80,4600
5505,85,4477
5420,105,4407
5350,120,4317
5340,90,4185
5230,85,4080
5190,100,3945
5145,110,3792
5150,95,3660
5160,95,3527
5155,95,3415
5175,70,3335
5165,65,3265
5210,80,3217
5210,85,3145
5165,10,3095
5225,40,3032
5185,-10,2967
5200,-40,2895
5265,-5,2797
5295,-20,2730
5340,-40,2650
5360,-65,2607
5385,-45,2570
5415,-80,2517
5445,-95,2490
5480,-115,2495
5525,-145,2452
5550,-165,2480
5560,-185,2465
5600,-180,2500
5650,-160,2522
5680,-195,2522
5685,-232,2602
5730,-287,2607
5715,-307,2660
5750,-322,2745
5710,-322,2772
5710,-307,2900
5670,-427,2957
5710,-332,3090
5740,-337,3235
5690,-362,3320
5695,-382,3430
5695,-377,3557
5695,-362,3642
5670,-367,3727
5725,-347,3807
5710,-342,3915
5802,-307,3995
5760,-317,4030
5735,-362,4025
5782,-317,4067
5782,-317,4042
5802,-312,4057
5832,-322,4057
5797,-282,4042
5770,-327,4057
5735,-327,4057
5792,-322,4042
5725,-302,4000
5730,-322,3972
5700,-347,3920
5690,-322,3882
5595,-327,3850
5580,-322,3765
5580,-282,3707
5520,-297,3707
5540,-277,3655
5470,-242,3600
5475,-272,3585
5440,-217,3542
5405,-210,3495
5365,-165,3457
5290,-170,3405
5310,-155,3345
5250,-105,3250
5285,-160,3112
5285,-110,3137
5295,-90,2985
5340,-95,2905
5330,-95,2787
5375,-85,2725
5365,-115,2635
5445,-115,2527
5480,-50,2470
5480,-90,2437
5510,-115,2380
5565,-80,2337
5585,-85,2287
5615,-125,2295
5650,-95,2325
5700,-150,2310
5710,-180,2262
5750,-217,2337
5842,-257,2325
5892,-252,2357
5917,-242,2427
5942,-307,2432
6017,-292,2517
6087,-392,2565
6142,-367,2627
6172,-327,2655
6232,-367,2767
6297,-357,2740
6372,-382,2787
6377,-412,2852
6417,-352,2895
6525,-387,2952
6505,-362,2920
6550,-372,2975
6605,-332,3137
6620,-367,3235
6650,-387,3340
6645,-357,3457
6680,-347,3532
6675,-347,3520
6665,-372,3527
6670,-367,3532
6675,-367,3552
6685,-367,3532
6665,-362,3515
6675,-337,3552
6655,-347,3532
6620,-357,3515
6635,-382,3462
6575,-362,3345
6515,-407,3230
6485,-427,3192
6342,-450,3165
6357,-435,3192
6272,-445,3127
6212,-460,3085
6177,-427,3112
6147,-422,3075
6047,-407,3085
6037,-450,3060
5997,-417,3010
5947,-417,2957
5917,-397,2862
5882,-392,2840
5872,-372,2745
5847,-382,2702
5842,-362,2660
5837,-362,2635
5822,-307,2542
5847,-302,2507
5882,-267,2442
5912,-257,2325
5952,-262,2245
6012,-205,2215
6057,-195,2125
6112,-150,2145
6167,-170,2082
6267,-160,2087
6297,-130,2055
6407,-95,2097
6440,-100,2082
6475,-35,2040
6530,-5,2082
6510,-20,2087
6565,-30,2112
6625,-45,2082
6690,10,2145
6665,55,2130
6765,40,2155
6840,70,2220
6865,90,2267
6925,70,2385
6950,120,2415
6990,75,2500
7045,80,2537
7005,70,2565
7087,60,2617
7137,55,2677
7107,5,2767
7132,30,2857
7167,5,3017
7172,15,3117
7192,-5,3230
7212,0,3282
7237,-5,3392
7212,-5,3420
7212,-55,3457
7197,-5,3435
7217,-5,3442
7187,-40,3452
7192,0,3490
7197,-20,3527
7192,-65,3515
7227,25,3532
7177,-20,3557
7177,-25,3510
7212,-55,3495
7157,-15,3425
7187,-15,3405
7187,-50,3400
7107,-85,3260
7092,-85,3160
7102,-85,3107
7055,-120,3017
7000,-120,2942
6990,-160,2890
6905,-190,2750
6855,-195,2707
6850,-180,2665
6765,-252,2597
6670,-242,2507
6560,-232,2465
6520,-267,2422
6407,-277,2385
6327,-267,2305
6252,-247,2305
6227,-210,2262
6157,-222,2230
6167,-272,2220
6132,-195,2155
6167,-175,2182
6262,-155,2135
6332,-140,2155
6412,-130,2112
6470,-135,2117
6575,-45,2130
6615,-20,2135
6685,5,2167
6715,45,2257
6800,85,2295
6890,90,2347
6910,125,2342
6945,85,2405
6980,130,2485
7060,115,2522
7092,135,2555
7050,135,2697
7102,130,2730
7152,100,2787
7157,115,2920
7182,145,2952
7217,80,3010
7187,90,3127
7242,100,3230
7232,20,3357
7247,10,3452
7172,15,3537
7182,-35,3732
7197,-45,3830
7097,-45,3972
7077,-65,4095
7087,-30,4147
7045,-40,4232
7015,25,4317
6955,20,4435
6915,35,4477
6885,110,4590
6910,120,4642
6860,165,4690
6880,170,4722
6845,210,4765
6840,190,4722
6820,227,4700
6855,242,4727
6935,242,4685
6920,277,4620
6950,337,4647
6995,367,4547
7087,362,4482
7087,307,4360
7127,372,4255
7177,367,4127
7257,402,3987
7242,362,3845
7252,392,3702
7292,392,3552
7287,297,3372
7282,307,3235
7242,292,3150
7242,322,3080
7217,267,2980
7207,262,2985
7207,242,2942
7217,242,2952
7187,210,2962
7202,170,2962
7212,145,2920
7162,135,2797
7137,75,2767
7082,55,2712
7010,-5,2617
6950,15,2522
6905,-65,2475
6865,-65,2437
6840,-80,2480
6850,-150,2452
6885,-115,2475
6865,-150,2532
6870,-120,2617
6885,-160,2592
6895,-155,2645
6950,-110,2655
6970,-120,2650
6935,-145,2697
6980,-80,2755
7010,-130,2792
7025,-125,2815
