Fs,50.00
Initialization time,60
mx,my,mz
5987,210,1852
5817,150,1827
5745,90,1905
5605,205,1847
5570,180,2082
5595,145,2177
5495,80,2277
5505,135,2320
5255,125,2357
5295,125,2470
5280,277,2655
5190,170,2612
5245,95,2660
5117,80,2782
5215,105,2852
5230,-5,2867
5180,-40,2877
5042,-10,2967
5140,-15,3005
5185,20,3102
5102,-130,3197
5275,-100,3320
5245,-140,3350
5275,-200,3372
5230,-190,3340
5380,-262,3472
5475,-140,3387
5445,-287,3612
5485,-287,3590
5580,-422,3562
5590,-377,3585
5600,-490,3655
5570,-347,3585
5620,-387,3515
5695,-440,3435
5760,-412,3495
5715,-392,3447
5725,-327,3485
5715,-465,3265
5760,-455,3282
5755,-387,3287
5765,-412,3320
5720,-417,3367
5605,-332,3297
5730,-402,3287
5710,-455,3155
5640,-382,3217
5560,-287,3065
5420,-257,3085
5420,-232,2980
5315,-252,2915
5335,-165,2867
5225,-100,2932
5275,-130,2967
5170,-90,2910
5260,50,2920
5325,85,2980
5087,55,3085
5117,120,2957
5225,307,3090
5140,347,2975
5180,377,3047
5230,475,3080
5250,412,3160
5175,470,3175
5275,610,3297
5290,687,3202
5290,707,3447
5515,777,3462
5535,930,3442
5605,847,3477
5690,885,3527
5655,970,3477
5817,980,3452
5787,1010,3330
5710,960,3222
5922,1010,3277
5967,1005,3222
6037,1005,3155
6022,1030,2937
6082,885,2905
6167,842,2762
6172,842,2670
6147,890,2575
6182,852,2537
6122,782,2400
6057,822,2337
6042,657,2257
6152,692,2160
6177,657,2225
6072,722,2112
6032,377,2075
6007,525,1965
5962,485,1890
5782,372,1912
5735,185,2032
5645,332,1895
5655,282,2145
5600,252,2135
5625,175,2202
5415,195,2215
5360,222,2362
5350,200,2490
5315,227,2410
5205,135,2592
5225,237,2670
5195,70,2687
5165,70,2740
5190,75,2852
5155,-40,2915
5210,-30,2925
5160,40,2995
5280,10,3085
5220,-160,3095
5180,-120,3150
5255,-175,3122
5375,-185,3127
5245,-297,3160
5315,-130,3042
5345,-307,2920
5360,-267,3005
5385,-332,2915
5435,-222,2755
5545,-232,2725
5525,-312,2565
5445,-237,2570
5545,-287,2692
5555,-232,2422
5640,-222,2315
5590,-227,2470
5595,-322,2240
5725,-257,2187
5720,-65,2065
5725,-110,2215
5690,-120,2310
5705,-185,2235
5640,-45,2075
5620,-115,2197
5510,15,2252
5540,25,2287
5445,-50,2240
5400,65,2537
5215,120,2480
5250,195,2580
5205,180,2645
5200,200,2767
5235,267,2745
5360,417,2890
5240,297,2792
5112,337,2825
5225,475,2995
5245,640,3122
5375,515,3132
5320,610,3245
5400,682,3377
5400,625,3467
5490,707,3477
5485,885,3732
5630,875,3690
5665,915,3807
5852,847,3915
5787,847,3830
5882,905,3957
5902,895,4047
5952,970,4180
6077,910,4090
6092,965,4062
6107,980,4052
6262,940,4105
6247,1000,4302
6302,935,4250
6337,1082,4250
6187,970,4327
6435,905,4340
6412,915,4292
6510,865,4302
6495,847,4322
6735,832,4360
6710,865,4190
6770,885,4105
6760,742,4100
6795,852,4190
6815,802,4100
6740,890,4067
6740,950,4025
6770,930,3940
6855,837,3930
6915,935,3972
6850,905,3995
6890,837,4015
6815,837,3952
6860,787,4020
6885,837,3867
6785,762,3972
6740,792,3940
6810,737,3867
6885,847,3850
6915,802,3860
6810,782,3845
6800,782,3732
6695,920,3830
6745,895,3817
6525,812,3797
6590,915,3792
6585,965,3775
6460,975,3670
6302,945,3717
6367,920,3675
6177,990,3707
6112,910,3717
6012,935,3712
5882,865,3727
5842,955,3707
5720,935,3490
5750,900,3485
5650,802,3377
5555,822,3272
5405,737,3325
5395,802,3075
5355,640,3207
5245,647,3065
5285,610,2952
5285,455,2890
5285,570,2825
5345,417,2585
5265,440,2522
5375,277,2490
5265,175,2330
5360,287,2465
5400,190,2405
5485,185,2245
5380,175,2442
5315,200,2415
5305,242,2437
5215,185,2532
5195,272,2740
5155,342,2810
5112,267,2990
5140,367,3150
5165,422,3265
5042,382,3272
5170,440,3477
5215,545,3392
5175,535,3595
5165,505,3532
5200,510,3787
5265,682,3760
5245,625,3892
5395,737,3957
5475,787,3957
5505,777,4100
5690,747,4217
5690,817,4147
5705,837,4165
5847,955,4157
5797,857,3915
5832,890,3887
5797,865,3775
5912,980,3697
5947,905,3647
5932,920,3612
5982,970,3320
5842,980,3362
6017,960,3137
5982,1005,3165
6042,930,2990
5987,875,2835
5997,747,2797
6007,915,2575
5912,875,2507
5932,837,2592
6042,772,2405
6022,677,2372
6022,672,2305
6042,640,2097
6127,647,2097
6162,480,2002
6177,475,1937
6132,387,1990
6082,307,1955
6202,357,1997
6187,307,1832
6092,222,1975
6112,80,1917
6032,135,1810
6097,95,1772
6037,155,1815
6072,125,1917
6017,10,1975
6062,75,1947
6092,0,2060
6022,30,1975
5972,55,2160
6022,-110,1997
6097,-135,1937
5982,-90,2060
6032,-95,2007
5902,-30,1937
6042,-85,1890
6007,-50,2012
5947,-60,1960
6012,95,2027
6102,110,1960
6007,130,1805
6057,125,1942
5957,70,1965
6072,252,1912
6097,322,1985
6102,302,1857
6007,377,1985
5967,460,2032
5967,580,2130
5952,652,2252
5822,722,2385
5760,707,2447
5770,842,2565
5730,787,2682
5782,880,2782
5797,920,3027
6022,915,2957
5977,857,3017
6027,985,3090
6217,990,3102
6222,1000,3075
6292,900,3047
6392,915,3047
6430,847,2957
6560,822,2697
6590,975,2815
6615,852,2847
6695,777,2607
6715,677,2597
6790,732,2640
6805,630,2725
6920,585,2762
7035,560,2767
6905,620,2687
7040,545,2825
6965,382,2670
7162,427,2660
7020,412,2602
7097,435,2767
7162,337,2670
7097,342,2665
7132,247,2622
6970,267,2645
7050,217,2537
6985,150,2627
6895,165,2655
7045,110,2687
7055,125,2560
6940,30,2542
6940,40,2385
6860,50,2405
6880,40,2305
6695,-30,2172
6730,5,2167
6660,5,2065
6655,35,2210
6550,-80,2160
6430,-130,2087
6550,-60,2065
6540,-190,2145
6545,40,2145
6535,-35,2210
6605,-40,2022
6500,-70,2117
6535,-140,2102
6367,-80,2007
6550,35,2045
6480,-75,2045
6470,-20,1917
6485,0,2022
6510,25,2060
6555,25,2045
6560,20,2055
6580,80,2017
6615,190,2082
6590,267,2075
6685,150,2040
6635,165,2002
6805,217,2075
6695,317,2075
6635,435,2135
6625,362,2092
6665,372,2182
6740,407,2192
6560,515,2167
6500,540,2125
6397,560,2097
6435,515,2097
6267,565,2192
6287,540,2252
6137,550,2007
6202,620,2130
6152,635,2145
6077,495,2167
6042,625,2040
5952,545,2135
6017,445,2092
6077,540,2082
6057,427,1927
6092,427,1932
6067,337,1942
5932,372,2032
6087,302,1937
6182,262,1932
6032,262,1912
6072,105,1875
6107,90,1862
6152,120,1900
6262,95,1955
6237,25,1942
6182,85,1827
6247,5,2022
6192,-25,1990
6127,-105,1975
6127,-45,2012
6087,-227,2032
6017,-150,2155
5977,-257,2187
5907,-242,2130
5847,-282,2107
5877,-200,2125
5782,-267,2305
5670,-175,2310
5705,-222,2277
5600,-257,2287
5570,-242,2495
5490,-272,2575
5365,-262,2622
5450,-227,2635
5400,-237,2857
5400,-247,2925
5630,-317,2900
5555,-417,3075
5555,-382,3065
5590,-397,3060
5595,-422,3027
5670,-485,3112
5755,-417,3117
5817,-450,3037
5760,-455,3042
5947,-427,2947
6097,-427,2990
5987,-485,2900
6097,-417,2830
6162,-357,2655
6292,-450,2677
6425,-342,2730
6485,-387,2730
6500,-332,2762
6565,-287,2635
6620,-402,2677
6720,-352,2777
6765,-227,2607
6765,-302,2527
6820,-210,2517
6785,-180,2465
6725,-90,2372
6725,-185,2225
6670,-95,2215
6525,-155,2130
6540,-70,2092
6352,-30,1947
6307,-5,2002
6217,-10,1917
6147,-100,2012
6122,-145,1975
6057,-130,2007
5847,-135,2012
5797,-100,2050
5660,-50,2215
5565,-15,2027
5485,65,2135
5510,-35,2235
5440,0,2192
5540,95,2197
5485,110,2252
5395,-20,2117
5425,-5,2405
5435,-40,2337
5365,85,2352
5350,15,2480
5300,135,2475
5350,185,2410
5350,180,2490
5265,170,2537
5260,155,2485
5290,222,2480
5200,277,2697
5285,185,2550
5092,322,2682
5230,342,2730
5225,412,2580
5175,322,2890
5210,307,2847
5200,372,2787
5185,237,2777
5155,357,2952
5155,407,2847
5210,372,3022
5082,480,3122
5150,337,3160
5225,342,3017
5122,377,3145
5112,307,3260
5102,352,3170
5165,327,3415
5155,450,3405
5047,392,3477
5132,342,3617
5067,237,3740
5170,292,3702
5265,180,3660
5175,150,3782
5290,232,3722
5180,227,3727
5150,55,3760
5200,35,3770
5205,-20,3830
5335,-65,3830
5240,5,3670
5290,-205,3750
5380,-110,3685
5400,-145,3872
5375,-145,3585
5455,-327,3585
5545,-317,3515
5670,-322,3617
5680,-367,3570
5725,-392,3415
5797,-377,3357
5827,-475,3350
5902,-450,3357
5862,-505,3212
5927,-465,3065
5862,-377,2980
5917,-322,2920
5817,-445,2952
5710,-377,2947
5670,-357,3017
5615,-382,2942
5375,-317,2900
5365,-175,2975
5290,-105,3122
5320,-135,3170
5195,-210,3425
5145,-165,3520
5180,-65,3520
5107,-5,3632
5250,5,3727
5155,125,3447
5150,247,3415
5140,267,3490
5165,327,3435
5170,407,3490
5160,342,3477
5160,470,3500
5220,495,3490
5145,530,3580
5355,520,3575
5215,635,3505
5355,662,3600
5365,717,3442
5330,667,3467
5470,702,3287
5520,630,3292
5505,792,3292
5465,752,3197
5525,827,3250
5620,782,3222
5510,792,3192
5610,885,3307
5625,737,3287
5575,687,3307
5590,900,3235
5455,880,3170
5535,767,3250
5475,692,3272
5395,620,3150
5460,712,3255
5410,727,3240
5210,625,3307
5255,565,3377
5290,540,3552
5190,500,3612
5122,465,3515
5087,450,3575
5022,387,3552
5140,317,3697
5077,180,3595
5092,257,3612
5175,100,3537
5117,155,3372
5155,45,3430
5145,-65,3435
5330,-25,3405
5185,-100,3297
5122,-75,3297
5365,-130,3222
5285,-217,3065
5300,-155,3027
5210,-160,2932
5280,-165,2975
5155,-170,3017
5200,-70,3155
5225,55,3260
5185,0,3505
5150,-30,3510
5077,-25,3520
5155,15,3612
5102,140,3642
5265,195,3797
5180,297,3892
5155,322,3930
5132,475,3972
5255,570,3825
5240,525,3995
5285,550,4047
5345,580,3945
5405,662,3995
5410,702,4047
5495,767,3882
5485,727,3972
5585,682,3835
5610,847,3782
5625,792,3867
5735,842,3685
5620,890,3500
5765,885,3415
5685,895,3367
5720,975,3420
5755,925,3367
5755,880,3345
5715,865,3265
5912,875,3415
5680,880,3377
5730,955,3500
5740,910,3307
5755,915,3292
5670,812,3175
5705,920,3240
5675,812,3107
5665,847,3017
5620,697,3017
5570,687,2872
5530,762,2882
5485,702,2967
5455,605,2995
5390,625,3042
5220,667,3222
5305,652,3325
5215,570,3477
5260,460,3622
5250,480,3490
5165,540,3605
5190,530,3420
5127,337,3472
5235,267,3430
4952,242,3410
5200,180,3302
5117,200,3202
5150,222,3160
5127,200,3137
5155,200,3075
5042,80,2990
5195,140,3017
5097,185,3202
5097,125,3282
5117,170,3180
4997,150,3415
5122,367,3510
5072,377,3575
5165,535,3655
5122,510,3632
5250,500,3670
5230,500,3765
5290,630,3977
5235,595,3972
5355,762,3872
5485,692,3920
5555,752,3802
5540,802,3872
5590,807,3892
5700,857,3887
5822,870,3882
5862,910,3775
5887,950,3655
5937,1050,3627
5997,1107,3462
6027,960,3345
6142,1010,3447
6102,935,3272
6112,1045,3335
6207,955,3212
6132,910,3112
6367,950,3165
6367,985,3000
6222,955,3022
6317,920,3005
6342,930,2995
6322,1015,2805
6377,847,2655
6357,905,2755
6382,822,2627
6342,847,2655
6307,865,2655
6332,802,2507
6207,950,2560
6287,752,2537
6212,857,2565
6177,870,2490
6087,747,2465
6077,767,2495
5987,782,2480
5977,752,2405
5837,772,2495
5867,752,2507
5760,712,2490
5725,667,2580
5695,812,2560
5635,662,2612
5585,717,2655
5480,667,2677
5530,545,2692
5515,615,2712
5505,667,2797
5370,600,2900
5380,515,2740
5285,530,2772
5245,525,2592
5365,515,2702
5320,515,2687
5275,525,2720
5345,575,2602
5355,585,2627
5340,435,2772
5300,435,2787
5440,525,2820
5290,470,2995
5415,580,3037
5365,677,3155
5380,687,3302
5415,747,3315
5485,772,3392
5520,767,3575
5690,915,3712
5715,925,3490
5715,920,3580
5832,915,3527
6027,915,3647
6022,1000,3605
6092,975,3510
6072,950,3520
6202,980,3442
6227,1000,3452
6317,905,3400
6327,1010,3362
6417,935,3202
6510,930,3255
6450,945,3207
6540,930,3297
6690,870,3132
6620,905,3027
6660,852,3065
6790,832,2847
6685,797,2702
6665,885,2797
6850,747,2665
6715,777,2677
6765,717,2627
6735,647,2527
6830,722,2470
6750,682,2480
6740,595,2452
6805,595,2325
6685,495,2257
6675,515,2160
6625,550,2075
6610,490,2160
6680,362,2050
6575,387,2050
6515,455,1917
6430,422,1927
6337,382,1900
6412,427,1955
6332,367,2002
6287,292,1917
6207,362,1870
6192,402,1927
6167,435,1857
6172,475,2087
6102,397,1955
6067,417,1985
6077,510,1985
6107,352,2040
6127,505,1947
6197,445,1965
6132,422,2017
6157,480,2055
6167,570,1990
6172,605,1922
6192,510,2012
6067,560,2075
6087,520,2160
6057,610,2140
6187,605,2245
6117,747,2352
6047,625,2315
6027,832,2342
6092,757,2480
6252,880,2480
6282,722,2640
6212,837,2762
6287,915,2660
6272,870,2740
6272,960,2872
6367,900,2947
6332,905,3102
6397,925,3095
6460,895,3187
6475,995,3122
6630,762,2952
6540,975,3150
6570,880,2962
6625,885,2825
6615,842,2755
6700,747,2787
6720,747,2890
6760,772,2840
6855,772,2820
6895,752,2867
6885,662,2895
6845,742,2730
6915,727,2627
6860,647,2640
6900,640,2627
6845,575,2622
6940,545,2427
6835,440,2385
6875,445,2385
6990,530,2400
6960,427,2405
6865,357,2405
6910,440,2300
7097,362,2480
7035,422,2395
7010,227,2337
6925,222,2352
6880,222,2230
6885,115,2202
6775,195,2182
6875,150,2287
6850,90,2235
6740,45,2155
6780,-10,2177
6865,-20,2252
6860,-45,2235
6745,-120,2125
6685,-15,2267
6675,90,2220
6655,-5,2065
6680,10,2060
6645,-15,2045
6600,70,2050
6685,10,2092
6660,105,2045
6635,45,2075
6680,110,1870
6655,5,1997
6710,200,2075
6740,170,2177
6750,200,2012
6715,302,2075
6655,232,2117
6695,327,2007
6670,170,2075
6715,257,2007
6630,227,2117
6725,327,2252
6710,367,2235
6800,402,2210
6635,342,2257
6740,465,2295
6775,455,2372
6865,535,2310
6745,435,2380
6815,575,2367
6940,667,2347
6865,550,2330
6815,575,2447
6870,667,2372
6835,500,2470
6975,615,2655
6830,630,2490
6800,535,2490
6820,490,2405
6795,530,2362
6825,550,2315
6770,407,2342
6880,427,2315
6815,407,2202
6900,550,2262
6865,377,2135
6855,347,2225
6870,282,2257
6845,297,2272
6845,282,2305
6780,222,2225
6805,135,2150
6890,205,2092
6890,90,2187
6865,100,2167
6775,-80,2135
6720,-5,2262
6730,-25,2192
6650,-25,2225
6605,-185,2192
6650,-115,2172
6730,-205,2395
6595,-80,2315
6680,-205,2320
6555,-170,2390
6535,-227,2295
6407,-267,2235
6475,-252,2337
6565,-252,2367
6372,-277,2295
6342,-257,2320
6352,-307,2422
6327,-362,2282
6387,-262,2337
6402,-140,2342
6455,-292,2272
6377,-352,2277
6372,-242,2125
6387,-287,2017
6485,-120,1990
6312,-175,2112
6485,-85,1927
6445,-65,2055
6475,10,1820
6397,-45,1942
6495,30,1965
6590,125,1985
6695,110,2140
6800,100,2055
6745,145,1997
6810,105,2202
6775,65,2102
6645,130,2160
6645,227,2027
6590,257,2160
6575,217,2012
6585,422,2107
6640,307,1947
6520,407,2055
6525,470,1997
6505,495,1997
6550,495,2065
6450,500,2112
6460,540,2060
6525,672,2150
6520,590,2342
6500,620,2500
6470,590,2480
6555,782,2480
6455,687,2542
6510,757,2395
6530,677,2337
6520,682,2432
6595,555,2257
6610,727,2272
6575,652,2267
6590,692,2172
6575,615,2277
6615,615,2230
6665,495,2177
6610,545,2182
6775,440,2337
6790,455,2187
6780,505,2230
6735,357,2197
6785,327,2135
6585,247,1997
6620,282,2022
6520,217,2040
6425,165,2022
6465,80,1937
6332,140,1965
6490,25,1900
6372,-20,1842
6445,5,1932
6322,-25,1937
6277,-90,1885
6072,30,1862
6137,25,1900
6117,0,1762
5917,35,1912
5842,205,1970
5872,150,1880
5857,65,1927
5725,140,1980
5812,140,1820
5787,190,1852
5877,210,2065
5947,70,1932
5937,205,1852
5952,205,1900
5957,205,1885
5730,222,1922
5862,277,2022
5862,397,2022
5852,435,2097
5715,455,2075
5745,525,2112
5700,615,2240
5710,545,2295
5635,535,2362
5605,565,2287
5670,625,2277
5640,585,2427
5750,490,2300
5720,630,2235
5630,615,2395
5750,727,2470
5755,697,2485
5775,852,2655
5725,787,2622
5797,870,2867
5787,807,2797
5867,827,2932
5882,1025,3075
5847,920,3075
5775,832,3042
5967,930,3085
6047,945,3175
5977,870,3180
6037,965,3255
6122,925,3250
6192,1015,3255
6412,930,3160
6392,880,3070
6455,900,2867
6435,905,2905
6470,940,2847
6417,842,2830
6665,832,2660
6555,615,2627
6675,712,2485
6635,640,2337
6730,510,2465
6710,635,2310
6660,540,2252
6645,570,2210
6690,510,2177
6600,515,2235
6505,475,2160
6650,475,2060
6605,480,2075
6450,505,1975
6407,445,1997
6297,495,2075
6312,445,2040
6352,427,1960
6277,347,1862
6127,427,1880
6157,417,2097
5977,450,1960
6057,535,1880
5892,465,1970
5867,540,2140
5750,570,2235
5802,525,2087
5797,520,2282
5740,465,2197
5580,460,2262
5520,525,2427
5625,500,2500
5510,535,2352
5515,560,2400
5445,450,2480
5360,495,2475
5595,450,2465
5515,495,2550
5445,615,2622
5455,490,2527
5485,555,2575
5550,702,2655
5450,647,2707
5505,620,2627
5400,647,2852
5365,640,2910
5335,657,2967
5380,672,3170
5360,657,3297
5375,687,3477
5470,772,3570
5440,792,3655
5495,910,3600
5565,822,3845
5625,880,3887
5670,870,3962
5932,817,3902
5852,910,3920
5912,995,3982
5977,885,4137
6072,940,4020
6047,915,4090
6117,890,4057
6107,1070,4042
6182,915,3977
6297,1010,4057
6312,915,3840
6237,945,3887
6367,920,3897
6397,925,3655
6560,895,3627
6505,920,3590
6520,895,3490
6610,995,3367
6505,847,3405
6650,895,3222
6720,990,3132
6615,857,3212
6615,905,2920
6760,777,3037
6615,870,2937
6650,822,2820
6620,885,2782
6575,757,2867
6625,822,2835
6650,782,2740
6575,747,2655
6665,910,2697
6525,842,2635
6382,847,2570
6347,847,2565
6332,752,2480
6277,865,2592
6172,797,2597
6157,880,2750
6127,852,2735
6042,822,2762
5912,905,2805
5807,852,2910
5872,900,3022
5877,905,3207
5842,732,3175
5760,865,3165
5735,880,3272
5515,732,3320
5490,802,3255
5510,792,3325
5510,667,3330
5345,707,3330
5385,630,3330
5345,550,3495
5205,560,3325
5225,640,3382
5190,530,3340
5210,495,3410
5160,475,3382
5290,422,3420
5122,475,3335
5185,247,3392
5107,440,3442
5127,505,3457
5047,342,3675
5155,435,3685
5200,427,3765
5215,412,3920
5220,422,3995
5215,440,4000
5300,475,4142
5165,407,4242
5375,525,4365
5380,535,4412
5450,620,4445
5380,565,4520
5465,510,4505
5515,560,4620
5665,585,4737
5745,580,4822
5770,580,4817
5932,615,4737
5897,640,4717
5765,727,4760
6027,880,4695
6017,737,4652
6082,792,4525
6102,852,4510
6062,852,4525
6137,875,4392
5997,865,4382
6097,890,4275
6072,995,4242
6197,990,4285
6272,985,4090
6197,985,4015
6097,965,3962
6177,1005,3812
6197,950,3850
6207,965,3797
6162,1000,3647
6252,955,3510
6287,880,3495
6177,1000,3562
6197,930,3430
6217,945,3272
6162,910,3472
6092,965,3410
6037,875,3320
6057,1045,3357
6032,905,3292
5942,900,3217
5842,960,3265
5842,905,3335
5912,920,3447
5700,857,3510
5807,875,3467
5705,885,3552
5705,920,3655
5605,890,3765
5650,852,3920
5575,717,3962
5475,712,4127
5545,762,4195
5520,555,4085
5505,595,4122
5360,652,4297
5340,575,4207
5290,662,4212
5215,585,4137
5290,427,4122
5200,382,3940
5365,427,3962
5245,427,4095
5245,297,4110
5215,372,4137
5285,377,4212
5180,317,4217
5305,427,4280
5305,322,4260
5375,322,4377
5305,402,4412
5350,382,4425
5365,307,4525
5465,302,4577
5435,367,4700
5415,367,4722
5525,317,4727
5605,327,4667
5555,317,4817
5645,407,4822
5715,480,4935
5782,362,5062
5755,387,4960
5787,445,4892
5760,397,4917
5972,570,5030
5967,510,4897
5887,672,4795
5842,672,4812
5867,737,4817
5827,667,4590
5787,722,4700
5917,687,4632
5912,752,4557
6047,832,4435
5957,945,4552
6082,1015,4345
5987,940,4345
5982,857,4232
6107,875,4115
6087,852,4037
6067,975,4062
6057,950,3877
5952,975,3872
6117,955,3787
6117,995,3765
5907,1030,3775
6102,930,3637
6002,885,3665
5912,965,3712
5992,1055,3600
5937,1045,3755
5992,1050,3622
5937,980,3807
5917,1010,3755
5862,885,3740
5902,1035,3855
5852,960,3972
5730,885,4000
5775,822,4020
5700,832,4180
5635,885,4175
5665,847,4250
5625,742,4260
5560,692,4340
5570,640,4425
5615,692,4445
5505,555,4462
5485,615,4435
5375,495,4535
5340,465,4462
5305,440,4412
5355,367,4505
5395,465,4407
5380,322,4377
5400,460,4450
5365,440,4637
5395,337,4482
5430,362,4497
5425,292,4425
5325,185,4477
5325,200,4387
5270,150,4552
5365,55,4462
5300,115,4440
5445,20,4497
5335,95,4445
5455,155,4572
5415,160,4572
5520,95,4642
5440,130,4562
5465,170,4717
5610,145,4647
5550,200,4667
5575,135,4790
5670,252,4790
5610,242,4860
5640,247,4917
5650,357,5015
5655,322,4875
5765,382,4940
5630,367,4855
5680,465,4827
5802,640,4807
5932,575,4785
5750,605,4822
5735,672,4667
5837,722,4642
5750,757,4567
5882,807,4472
5812,812,4440
5730,900,4407
5782,792,4285
5832,747,4430
5827,880,4207
5937,920,4280
5897,915,4365
6007,832,4370
6007,822,4280
6007,847,4250
5952,950,4275
6072,910,4260
5992,1010,4222
5977,980,4095
6037,950,4067
5982,955,4047
5937,890,4137
5892,890,4185
5760,1000,4072
5720,852,4165
5922,905,4175
5852,792,4275
5917,807,4562
5922,707,4557
5917,697,4727
5897,605,4812
5782,620,4865
5852,535,4860
5720,475,4822
5610,422,4752
5465,337,4680
5500,302,4760
5500,292,4700
5400,470,4582
5485,337,4595
5410,272,4600
5370,195,4472
5380,222,4605
5405,120,4525
5355,85,4535
5380,-20,4412
5405,50,4467
5455,232,4590
5370,-70,4540
5455,-5,4510
5450,0,4472
5410,-60,4540
5520,20,4557
5475,-30,4557
5490,45,4590
5545,95,4620
5415,30,4525
5500,5,4497
5520,35,4610
5470,130,4662
5530,25,4717
5590,237,4662
5570,205,4922
5610,180,4775
5680,387,4870
5750,337,5030
5745,252,4945
5755,535,4865
5695,535,4832
5775,590,4822
5802,640,4845
5802,737,4737
5817,672,4620
5837,767,4530
5832,822,4477
5792,767,4497
5837,682,4365
5802,827,4515
5760,827,4265
5947,802,4157
5882,920,4302
6017,870,4312
6002,870,4327
6132,880,4370
6067,965,4200
6037,955,4322
6102,1000,4222
6127,980,4217
6147,880,4250
5952,880,4265
6022,925,4340
6007,955,4185
6017,915,4280
5987,890,4222
5997,890,4377
5957,945,4472
6022,772,4335
5882,802,4487
5852,797,4632
5997,767,4662
6027,652,4642
5957,565,4752
5997,600,4780
5897,742,4917
5827,485,4922
5897,465,4950
5770,470,4902
5787,362,4887
5730,292,4892
5640,332,4907
5525,200,4785
5525,252,4827
5595,190,4737
5425,262,4647
5535,85,4695
5575,125,4775
5700,10,4652
5510,-85,4462
5470,-90,4535
5570,-222,4382
5650,-185,4407
5505,-332,4392
5605,-160,4482
5670,-180,4392
5485,-125,4397
5630,-125,4572
5595,-242,4392
5680,-180,4505
5660,-165,4492
5550,-287,4540
5625,-175,4625
5530,-95,4525
5770,25,4657
5630,-40,4722
5605,-40,4705
5690,30,4752
5585,65,4832
5740,135,4802
5630,242,4737
5505,252,4965
5575,232,4845
5670,445,5045
5755,362,4912
5782,480,4960
5745,510,4880
5710,422,4892
5857,647,4822
5792,585,4727
5740,752,4657
5775,707,4562
5685,772,4430
5730,717,4307
5817,812,4340
5700,847,4260
5792,925,4190
5822,757,4067
5792,837,4322
5892,955,4207
5847,1035,4302
5992,792,4302
6047,905,4350
5927,925,4212
5997,955,4307
6082,1020,4420
6017,925,4265
6022,975,4237
6027,827,4420
5947,875,4562
5947,772,4552
5982,772,4577
